Product ID,Product Name (Korean),Product Name (English),Part Number,Price (KRW),Price (EUR with 50% markup),Manufacturer,Category,Category (English),Image Filenames
5974,[중고] S9KB36BL-A97 SPG기어드모터 감속기 기어헤드 인덕션모터 AC모터 AC기어드모터,[Used] S9KB36BL-A97 SPG geared motor reducer gear head induction motor AC motor AC geared motor,S9KB36BL-A97,22000,20.1,,AC motor/geared motor/DC motor,,5974_1.jpg; 5974_1.jpg; 5974_3.jpg; 5974_1.jpg; 5974_1.jpg; 5974_6.jpg; 5972_20.jpg; 5972_23.jpg; 5388_17.jpg; 5975_17.jpg; 5972_10.jpg; 5380_13.jpg; 4735_19.jpg; 5401_19.jpg; 4735_6.jpg; 4735_14.jpg; 5972_14.jpg; 5380_17.jpg; 5972_9.jpg; 5388_16.jpg; 5974_1.jpg; 5974_3.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg; 5056_8.jpg; 7433_17.jpg
8071,[중고] MBM206-412 오리엔탈모터 기어드모터 인덕션모터 스피드컨트롤모터 Orientalmotor,[Used] MBM206-412 Oriental motor Geared motor Induction motor Speed ​​control motor Orientalmotor,MBM206-412,22000,20.1,,AC motor/geared motor/DC motor,,8071_1.jpg; 8071_1.jpg; 8071_3.jpg; 8071_1.jpg; 8071_5.jpg; 8071_6.jpg; 8071_1.jpg; 8071_8.jpg; 7145_12.jpg; 8071_10.jpg; 8071_11.jpg; 8071_12.jpg; 8071_13.jpg; 8071_14.jpg; 5144_14.jpg; 7145_6.jpg; 8071_17.jpg; 5144_17.jpg; 5156_9.jpg; 5156_11.jpg; 8071_21.jpg; 7145_15.jpg; 8071_1.jpg; 8071_3.jpg; 8071_25.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg; 5056_8.jpg
3073,[중고]  XY Axis Stage (66 x 66),[Used] XY Axis Stage (66 x 66),,143000,130.63,,Precision stage,,3073_1.jpg; 3073_1.jpg; 3073_3.jpg; 3073_1.jpg; 4875_7.jpg; 4875_10.jpg; 4875_9.jpg; 4875_13.jpg; 4875_6.jpg; 3073_1.jpg; 3073_3.jpg; 4875_8.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg; 5056_8.jpg
6450,[중고] CAP-80 MarkII CRYOACE ANELVA,[Used] CAP-80 MarkII CRYOACE ANELVA,CAP-80,1100000,1004.85,,vacuum pump,,6450_1.jpg; 6450_1.jpg; 6450_3.jpg; 6450_1.jpg; 7889_12.jpg; 7889_8.jpg; 7889_11.jpg; 7889_10.jpg; 4596_23.jpg; 6450_1.jpg; 6450_3.jpg; 7889_9.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg; 5056_8.jpg
7081,[중고] August Encoder Board PCB#708028 Assy#708029 CamLink/LVDS Mother Board PCB#706269 Assy#706965 NSX105 MEI Daughter Board P/N706765,[Used] August Encoder Board PCB#708028 Assy#708029 CamLink/LVDS Mother Board PCB#706269 Assy#706965 NSX105 MEI Daughter Board P/N706765,PCB#708028,110000,100.48,,Computer/Computer-related parts,,7081_1.jpg; 7081_1.jpg; 7081_3.jpg; 7081_1.jpg; 7081_1.jpg; 7081_6.jpg; 7081_7.jpg; 7081_8.jpg; 7999_18.jpg; 7999_13.jpg; 7214_10.jpg; 6911_21.jpg; 7129_7.jpg; 6914_24.jpg; 6916_20.jpg; 6916_17.jpg; 7081_17.jpg; 7509_16.jpg; 7214_20.jpg; 7081_20.jpg; 7081_21.jpg; 7999_7.jpg; 7081_1.jpg; 7081_3.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg; 5056_8.jpg
7985,[중고] G-P300NL Aligner,[Used] G-P300NL Aligner,G-P300NL,990000,904.37,,"Wafer transfer robot, aligner",,7985_1.jpg; 7985_1.jpg; 7985_3.jpg; 7985_1.jpg; 7985_5.jpg; 7985_6.jpg; 7985_7.jpg; 7985_8.jpg; 5729_14.jpg; 5729_17.jpg; 5729_9.jpg; 5729_15.jpg; 5729_8.jpg; 5729_19.jpg; 7440_20.jpg; 5729_16.jpg; 5731_12.jpg; 5729_12.jpg; 5729_11.jpg; 5729_21.jpg; 5729_13.jpg; 7440_23.jpg; 7985_1.jpg; 7985_3.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg; 5962_10.jpg
7986,[중고] Brooks Razor 주행축 144868  ATM ROBOT,[Used] Brooks Razor Drive Shaft 144868 ATM ROBOT,,1100000,1004.85,BROOKS,"Wafer transfer robot, aligner",,7986_1.jpg; 7986_1.jpg; 7986_3.jpg; 7986_1.jpg; 7986_1.jpg; 7986_6.jpg; 7986_7.jpg; 7986_8.jpg; 7986_9.jpg; 7986_10.jpg; 7986_11.jpg; 7934_23.jpg; 5820_10.jpg; 7440_26.jpg; 8050_14.jpg; 7934_18.jpg; 7440_21.jpg; 7997_24.jpg; 8054_19.jpg; 7440_29.jpg; 7440_15.jpg; 8029_18.jpg; 6631_10.jpg; 5820_11.jpg; 8029_14.jpg; 7986_1.jpg; 7986_3.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg; 7142_14.jpg; 8016_23.jpg
7659,[중고] AERA TC FC-PAR781C-BW N2 O2 N2O H2 Transformer MFC,[Used] AERA TC FC-PAR781C-BW N2 O2 N2O H2 Transformer MFC,FC-PAR781C-BW,110000,100.48,,MFC/MFM,,7659_1.jpg; 7659_1.jpg; 7659_3.jpg; 7659_1.jpg; 7659_1.jpg; 7659_6.jpg; 7812_3.jpg; 7697_20.jpg; 7810_12.jpg; 7659_10.jpg; 7811_16.jpg; 7697_8.jpg; 7812_3.jpg; 7811_17.jpg; 7810_23.jpg; 7697_17.jpg; 7810_9.jpg; 7812_3.jpg; 7812_4.jpg; 7659_20.jpg; 7659_1.jpg; 7659_3.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg; 7561_7.jpg
5842,[중고] SweeperII ULTRASONIC GENERATOR 초음파 제너레이터,[Used] SweeperII ULTRASONIC GENERATOR ultrasonic generator,,330000,301.45,,ultrasonic generator,,5842_1.jpg; 5842_1.jpg; 5842_3.jpg; 5842_1.jpg; 5842_1.jpg; 5842_6.jpg; 5839_7.jpg; 5839_8.jpg; 5839_12.jpg; 5842_1.jpg; 5842_3.jpg; 5839_9.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg
8027,[중고] SGMAH-04ABA21 야스카와 서보 서보모터 AC서보모터 YASKAWA 시그마 자동화부품 조각기 3D프린터 부품 산업용 자동화설비,[Used] SGMAH-04ABA21 YASKAWA Servo Servo Motor AC Servo Motor YASKAWA Sigma Automation Parts Engraver 3D Printer Parts Industrial Automation Equipment,SGMAH-04ABA21,143000,130.63,YASKAWA,Servo motor/servo driver,,8027_1.jpg; 8027_1.jpg; 8027_3.jpg; 8027_1.jpg; 8027_1.jpg; 8027_6.jpg; 8027_7.jpg; 8027_8.jpg; 8027_9.jpg; 7142_18.jpg; 7753_12.jpg; 7968_12.jpg; 8027_13.jpg; 7968_20.jpg; 7968_14.jpg; 8027_16.jpg; 7733_19.jpg; 7968_18.jpg; 7733_9.jpg; 7968_16.jpg; 7968_13.jpg; 7968_17.jpg; 8027_1.jpg; 8027_3.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg; 7366_12.jpg
2160,[중고] wisebath WHB-6,[Used] wisebath WHB-6,WHB-6,300000,274.05,,"Measuring instruments, optics, experimental equipment",,2160_1.jpg; 2160_1.jpg; 2160_3.jpg; 2160_1.jpg; 2160_1.jpg; 2160_6.jpg; 2160_7.jpg; 2160_8.jpg; 2325_17.jpg; 2325_12.jpg; 2325_13.jpg; 2325_14.jpg; 2160_1.jpg; 2160_3.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg; 5161_11.jpg
7624,[중고] SV110iP5A-4NE (15마력) LS 인버터 정상작동 테스트완료,[Used] SV110iP5A-4NE (15 horsepower) LS inverter normal operation test completed,SV110iP5A-4NE,440000,401.94,,INVERTER,,7624_1.jpg; 7624_1.jpg; 7624_3.jpg; 7624_1.jpg; 7624_1.jpg; 7624_6.jpg; 682_12.jpg; 682_15.jpg; 682_10.jpg; 682_18.jpg; 682_14.jpg; 682_11.jpg; 7624_1.jpg; 7624_3.jpg; 682_13.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg
7378,[중고] OMRON E3X-DA21-S E32-ZT11N 2M Fiber Sensor,[Used] OMRON E3X-DA21-S E32-ZT11N 2M Fiber Sensor,E3X-DA21-S,55000,50.24,OMRON,Sensors / various cables,,7378_1.jpg; 7378_1.jpg; 7378_3.jpg; 7378_1.jpg; 7378_1.jpg; 7378_6.jpg; 7378_7.jpg; 7378_8.jpg; 8036_18.jpg; 5161_14.jpg; 5163_20.jpg; 5609_13.jpg; 5159_14.jpg; 5983_15.jpg; 5161_22.jpg; 5991_22.jpg; 5609_17.jpg; 5163_19.jpg; 5609_10.jpg; 5609_16.jpg; 8036_23.jpg; 5161_7.jpg; 7378_1.jpg; 7378_3.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg; 3208_6.jpg
7721,[중고] VAT 65040-PHHP-0001 PENDULUM VALVE 팬들럼 펜들럼 밸브,[Used] VAT 65040-PHHP-0001 PENDULUM VALVE Pendulum valve,65040-PHHP-0001,2200000,2009.7,VAT,vacuum valve,,7720_1.jpg; 7720_1.jpg; 7720_3.jpg; 7720_1.jpg; 7720_1.jpg; 7721_6.jpg; 7717_15.jpg; 7717_14.jpg; 7717_10.jpg; 7717_24.jpg; 7717_20.jpg; 7717_8.jpg; 7717_13.jpg; 7717_11.jpg; 7717_9.jpg; 7717_18.jpg; 7717_19.jpg; 7717_13.jpg; 7717_17.jpg; 7717_21.jpg; 7720_1.jpg; 7720_3.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg; 5972_17.jpg
6917,[중고] SRCP_BBC4P,[Used] SRCP_BBC4P,SRCP_BBC4P,165000,150.73,,Computer/Computer-related parts,,6917_1.jpg; 6917_1.jpg; 6917_3.jpg; 6917_1.jpg; 6917_1.jpg; 6917_6.jpg; 6916_11.jpg; 7293_9.jpg; 6916_16.jpg; 7081_21.jpg; 7081_17.jpg; 7127_20.jpg; 7214_16.jpg; 6911_9.jpg; 7938_13.jpg; 6850_11.jpg; 6916_15.jpg; 7510_18.jpg; 6911_18.jpg; 6917_1.jpg; 6917_3.jpg; 7293_17.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg
7809,[중고] SAM SFC2481FX MC-4SUGLB CH2F2 C4F6 C4F8 CHF3 Ar COS N2 CF4 O2  FANTAS MFC HITACHI,[Used] SAM SFC2481FX MC-4SUGLB CH2F2 C4F6 C4F8 CHF3 Ar COS N2 CF4 O2 FANTAS MFC HITACHI,SFC2481FX,55000,50.24,,MFC/MFM,,7809_1.jpg; 7809_1.jpg; 7809_3.jpg; 7809_1.jpg; 7809_1.jpg; 7809_6.jpg; 7809_7.jpg; 7666_7.jpg; 7809_9.jpg; 7666_17.jpg; 7809_11.jpg; 7809_12.jpg; 7666_7.jpg; 7809_14.jpg; 7666_15.jpg; 7666_7.jpg; 7666_7.jpg; 7809_18.jpg; 7666_15.jpg; 7809_20.jpg; 7809_1.jpg; 7809_3.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg; 6911_20.jpg
6635,[중고] Brooks Aligner 002-7391-08 002-7391-08R 002-7391-21 002-7391-07 171168 Wafer Aligner 얼라이너 prealigner 프리얼라이너 웨이퍼,[Used] Brooks Aligner 002-7391-08 002-7391-08R 002-7391-21 002-7391-07 171168 Wafer Aligner Aligner prealigner Prealigner Wafer,002-7391-08R,1210000,1105.34,BROOKS,gas cabinet,,6635_1.jpg; 6635_1.jpg; 6635_3.jpg; 6635_1.jpg; 6635_5.jpg; 6635_1.jpg; 6635_7.jpg; 6635_8.jpg; 5729_9.jpg; 8029_23.jpg; 6631_12.jpg; 8054_24.jpg; 7440_29.jpg; 7440_20.jpg; 8029_19.jpg; 7440_22.jpg; 6631_22.jpg; 6631_20.jpg; 6632_10.jpg; 6632_13.jpg; 7298_7.jpg; 7226_22.jpg; 6635_1.jpg; 6635_3.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg; 5729_10.jpg
4749,[중고] XU-RC350D-S01 ERCR-NS01-B004 NXC100 YASKAWA ATM ROBOT,[Used] XU-RC350D-S01 ERCR-NS01-B004 NXC100 YASKAWA ATM ROBOT,XU-RC350D-S01,8800000,8038.8,YASKAWA,Cartesian robot/actuator,,4749_1.jpg; 4749_1.jpg; 4749_3.jpg; 4749_1.jpg; 4749_5.jpg; 8054_21.jpg; 8029_21.jpg; 8050_14.jpg; 8050_9.jpg; 7440_18.jpg; 6631_21.jpg; 7440_29.jpg; 8000_16.jpg; 7440_19.jpg; 7934_18.jpg; 5820_11.jpg; 7997_24.jpg; 8030_17.jpg; 6631_23.jpg; 4749_1.jpg; 4749_3.jpg; 8050_18.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg
7590,[중고] Fine Suntronix VSF100-24 (24V 4.5A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[Used] Fine Suntronix VSF100-24 (24V 4.5A) Power supply Power supply POWER SUPPLY SMPS,VSF100-24,16500,15.07,,Power supply SMPS,,7590_1.jpg; 7590_1.jpg; 7590_3.jpg; 7590_1.jpg; 7590_1.jpg; 7590_6.jpg; 7590_7.jpg; 7590_8.jpg; 7590_9.jpg; 7590_10.jpg; 8011_19.jpg; 7590_12.jpg; 7590_13.jpg; 7590_14.jpg; 7590_15.jpg; 7590_16.jpg; 7590_17.jpg; 7590_18.jpg; 7590_19.jpg; 7590_20.jpg; 7590_21.jpg; 7590_1.jpg; 7590_3.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg; 8054_21.jpg
3880,[중고] SV037iG5A-2 (5마력) LS 인버터 정상작동 테스트완료,[Used] SV037iG5A-2 (5 horsepower) LS inverter normal operation test completed,SV037iG5A-2,187000,170.82,,INVERTER,,3880_1.jpg; 3880_1.jpg; 3880_3.jpg; 3880_1.jpg; 3880_5.jpg; 682_13.jpg; 682_18.jpg; 682_12.jpg; 682_15.jpg; 682_10.jpg; 682_14.jpg; 3880_1.jpg; 3880_3.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg; 5842_14.jpg
5135,[중고] KEYENCE FS-V21R 화이버센서 FIBER 화이바센서 앰프,[Used] KEYENCE FS-V21R Fiber Sensor FIBER Fiber Sensor Amplifier,FS-V21R,55000,50.24,,Sensors / various cables,,5135_1.jpg; 5135_1.jpg; 5135_3.jpg; 5135_1.jpg; 5135_1.jpg; 7354_25.jpg; 8022_10.jpg; 5163_7.jpg; 5609_14.jpg; 8022_16.jpg; 5991_13.jpg; 5161_7.jpg; 5163_13.jpg; 5163_20.jpg; 5135_15.jpg; 5983_15.jpg; 5161_15.jpg; 5609_14.jpg; 5161_11.jpg; 5135_1.jpg; 5135_3.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg; 7810_18.jpg
5648,[중고] KEYENCE LV-21A LV-H62 Laser Sensor,[Used] KEYENCE LV-21A LV-H62 Laser Sensor,LV-21A,66000,60.29,OMRON,Sensors / various cables,,5648_1.jpg; 5648_1.jpg; 5648_3.jpg; 5648_1.jpg; 5648_1.jpg; 5648_6.jpg; 5648_7.jpg; 5648_8.jpg; 5609_12.jpg; 5609_15.jpg; 5991_9.jpg; 5609_10.jpg; 5161_15.jpg; 5991_16.jpg; 8022_16.jpg; 5987_16.jpg; 7325_11.jpg; 5609_17.jpg; 5161_22.jpg; 5991_8.jpg; 5991_11.jpg; 5159_10.jpg; 5648_1.jpg; 5648_3.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg; 8027_25.jpg
8053,[중고] AERA FC-7700CD N2 3000SCCM MFC,[Used] AERA FC-7700CD N2 3000SCCM MFC,FC-7700CD,220000,200.97,,MFC/MFM,,8053_1.jpg; 8053_1.jpg; 8053_3.jpg; 8053_1.jpg; 8053_1.jpg; 8053_6.jpg; 8053_7.jpg; 8053_8.jpg; 8053_9.jpg; 8053_10.jpg; 8053_11.jpg; 8053_12.jpg; 8053_13.jpg; 7810_17.jpg; 7810_8.jpg; 7812_4.jpg; 7812_3.jpg; 7810_19.jpg; 7697_17.jpg; 7697_8.jpg; 7659_20.jpg; 8053_22.jpg; 7697_16.jpg; 7811_17.jpg; 7810_23.jpg; 8053_26.jpg; 8053_27.jpg; 8053_1.jpg; 8053_3.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg
2138,[중고] ANELVA ION PUMP PIC-050A-NP,[Used] ANELVA ION PUMP PIC-050A-NP,PIC-050A-NP,3850000,3516.97,,vacuum pump,,2138_1.jpg; 2138_1.jpg; 2138_3.jpg; 2138_1.jpg; 2138_1.jpg; 2138_6.jpg; 2138_7.jpg; 2138_8.jpg; 2138_9.jpg; 2138_1.jpg; 2138_3.jpg; 2138_12.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg; 2325_11.jpg
4974,[중고] GRAS-50S5M Grasshopper POINT GREY IEEE1394,[Used] GRAS-50S5M Grasshopper POINT GRAY IEEE1394,GRAS-50S5M,220000,200.97,,Industrial Cameras/Lens/Lighting,,4974_1.jpg; 4974_1.jpg; 4974_3.jpg; 4974_1.jpg; 4974_1.jpg; 4974_6.jpg; 4594_7.jpg; 5131_16.jpg; 4596_6.jpg; 5463_9.jpg; 4594_13.jpg; 5131_15.jpg; 5131_9.jpg; 5131_10.jpg; 5131_11.jpg; 5463_14.jpg; 5463_13.jpg; 5131_18.jpg; 5131_22.jpg; 4594_12.jpg; 4974_1.jpg; 4974_3.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg; 5991_11.jpg
7952,[중고] Swagelok 6LVV-DPFR4-P1-C,[Used] Swagelok 6LVV-DPFR4-P1-C,6LVV-DPFR4-P1-C,22000,20.1,,Gas valve/regulator/pressure gauge,,7952_1.jpg; 7952_1.jpg; 7952_3.jpg; 7952_1.jpg; 7952_1.jpg; 7952_6.jpg; 7952_7.jpg; 7952_8.jpg; 7952_9.jpg; 7952_10.jpg; 7724_19.jpg; 7724_17.jpg; 7724_8.jpg; 7724_10.jpg; 7724_7.jpg; 7952_16.jpg; 7952_17.jpg; 7952_18.jpg; 7724_9.jpg; 7952_20.jpg; 7952_1.jpg; 7952_3.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg; 7809_23.jpg; 7717_10.jpg
7731,[중고] SGMGH-30A2A-YR35 야스카와 서보 서보모터 AC서보모터 YASKAWA 시그마 자동화부품 조각기 3D프린터 부품 산업용 자동화설비,[Used] SGMGH-30A2A-YR35 YASKAWA Servo Servo Motor AC Servo Motor YASKAWA Sigma Automation Parts Engraver 3D Printer Parts Industrial Automation Equipment,SGMGH-30A2A-YR35,440000,401.94,YASKAWA,Servo motor/servo driver,,7731_1.jpg; 7731_1.jpg; 7731_3.jpg; 7731_1.jpg; 7731_5.jpg; 7731_6.jpg; 7731_1.jpg; 7731_8.jpg; 7731_9.jpg; 7968_19.jpg; 7733_15.jpg; 7753_21.jpg; 7968_16.jpg; 7968_12.jpg; 7968_14.jpg; 7733_9.jpg; 7968_11.jpg; 8027_13.jpg; 7733_10.jpg; 7968_21.jpg; 7753_27.jpg; 7731_1.jpg; 7731_3.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg; 7748_18.jpg
7861,"[중고] SMC일반실린더(80파이/스트로크 25,60,80,125,185mm) MDBB80-25 CDG1FA80-25-G59 CA2L80-60 MDBKG80-80-M9N CDA2D80-125-Z73 MDBF80-185-M9N","[Used] SMC general cylinder (80pi/stroke 25,60,80,125,185mm) MDBB80-25 CDG1FA80-25-G59 CA2L80-60 MDBKG80-80-M9N CDA2D80-125-Z73 MDBF80-185-M9N","25,60,80,125,185mm",55000,50.24,,Pneumatic parts (PNEUMATIC),,7861_1.jpg; 7861_1.jpg; 7861_3.jpg; 7861_1.jpg; 7861_5.jpg; 7861_6.jpg; 7861_7.jpg; 7861_8.jpg; 7861_9.jpg; 7861_10.jpg; 7861_11.jpg; 7861_12.jpg; 7861_13.jpg; 7861_14.jpg; 7861_15.jpg; 7861_16.jpg; 7861_17.jpg; 7861_18.jpg; 7861_19.jpg; 7861_20.jpg; 7861_1.jpg; 7861_22.jpg; 7861_23.jpg; 7861_24.jpg; 7861_25.jpg; 7861_26.jpg; 7861_27.jpg; 7861_28.jpg; 7861_29.jpg; 7861_30.jpg; 7861_31.jpg; 7861_32.jpg; 7861_33.jpg; 7861_34.jpg; 7861_35.jpg; 7861_36.jpg; 7861_37.jpg; 7861_1.jpg; 7861_3.jpg; 7861_40.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg
7888,[중고] ULVAC CRYO-T10E RS10LG REFRIGENERATOR CRYOPUMP 크라이오펌프,[Used] ULVAC CRYO-T10E RS10LG REFRIGENERATOR CRYOPUMP cryopump,CRYO-T10E,550000,502.42,,vacuum pump,,7888_1.jpg; 7888_1.jpg; 7888_3.jpg; 7888_1.jpg; 7888_1.jpg; 7888_6.jpg; 7888_7.jpg; 7889_11.jpg; 7889_10.jpg; 7889_9.jpg; 4596_23.jpg; 7889_12.jpg; 7888_1.jpg; 7888_3.jpg; 7889_8.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg; 3880_15.jpg
7781,[중고]OMRON 파워써플라이 파워서플라이 POWER SUPPLY SMPS(5V) S82J-02505D(5V 5A) S82K-01505(5V 2.5A),[Used] OMRON power supply Power supply POWER SUPPLY SMPS (5V) S82J-02505D (5V 5A) S82K-01505 (5V 2.5A),S82J-02505D,11000,10.05,OMRON,Power supply SMPS,,7781_1.jpg; 7781_1.jpg; 7781_3.jpg; 7781_1.jpg; 7781_1.jpg; 7781_6.jpg; 7780_14.jpg; 7780_9.jpg; 7780_18.jpg; 7780_11.jpg; 7780_8.jpg; 7780_16.jpg; 7780_12.jpg; 7780_21.jpg; 7780_15.jpg; 7780_7.jpg; 7780_13.jpg; 7780_14.jpg; 7781_1.jpg; 7781_3.jpg; 7780_10.jpg; 7889_8.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg; 682_11.jpg
7897,[중고] RKD514LM-C,[Used] RKD514LM-C,RKD514LM-C,66000,60.29,,Stepping motor/driver/BLDC,,7897_1.jpg; 7897_1.jpg; 7897_3.jpg; 7897_1.jpg; 7897_1.jpg; 7897_6.jpg; 7883_20.jpg; 7883_16.jpg; 7883_11.jpg; 7881_15.jpg; 7799_14.jpg; 7883_8.jpg; 7883_19.jpg; 7883_10.jpg; 7883_12.jpg; 7881_11.jpg; 7883_7.jpg; 7883_23.jpg; 7883_14.jpg; 7883_9.jpg; 7897_1.jpg; 7897_3.jpg; 7883_17.jpg; 7780_10.jpg; 7889_8.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg; 5609_19.jpg
7718,[중고] MKS Baratron Pressure Transducer 872B-24407 870B-24406,[Used] MKS Baratron Pressure Transducer 872B-24407 870B-24406,872B-24407,110000,100.48,MKS,vacuum gauge,,7718_1.jpg; 7718_1.jpg; 7718_3.jpg; 7718_1.jpg; 7718_1.jpg; 7718_6.jpg; 7561_8.jpg; 7465_11.jpg; 7561_18.jpg; 7465_10.jpg; 7561_10.jpg; 7332_10.jpg; 7465_20.jpg; 7585_20.jpg; 7561_14.jpg; 7561_9.jpg; 7561_13.jpg; 7332_17.jpg; 7561_20.jpg; 7465_9.jpg; 7718_1.jpg; 7718_3.jpg; 7561_11.jpg; 7883_17.jpg; 7780_10.jpg; 7889_8.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg; 5163_19.jpg
7622,[중고] Sankyo MC401AS302KNN38 400W,[Used] Sankyo MC401AS302KNN38 400W,MC401AS302KNN38,330000,301.45,,Servo motor/servo driver,,7622_1.jpg; 7622_1.jpg; 7622_3.jpg; 7622_1.jpg; 7622_1.jpg; 7622_6.jpg; 7623_11.jpg; 7622_1.jpg; 7622_3.jpg; 7623_8.jpg; 7561_11.jpg; 7883_17.jpg; 7780_10.jpg; 7889_8.jpg; 7968_18.jpg; 7561_20.jpg; 7952_23.jpg; 5463_21.jpg; 7659_10.jpg
